bike_id,brand_id,name,year,month,month_date,units_sold,quarter,is_festive,is_covid
BK018,BR03,TVS Apache RTR 160 4V,2019,10,2019-10-01,34593,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2019,11,2019-11-01,35989,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2019,12,2019-12-01,26733,Q4,False,False
BK018,BR03,TVS Apache RTR 160 4V,2020,1,2020-01-01,30938,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2020,2,2020-02-01,31314,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2020,3,2020-03-01,11840,Q1,False,True
BK018,BR03,TVS Apache RTR 160 4V,2020,4,2020-04-01,981,Q2,False,True
BK018,BR03,TVS Apache RTR 160 4V,2020,5,2020-05-01,4271,Q2,False,True
BK018,BR03,TVS Apache RTR 160 4V,2020,6,2020-06-01,18273,Q2,False,True
BK018,BR03,TVS Apache RTR 160 4V,2020,7,2020-07-01,30673,Q3,False,False
BK018,BR03,TVS Apache RTR 160 4V,2020,8,2020-08-01,31921,Q3,False,False
BK018,BR03,TVS Apache RTR 160 4V,2020,9,2020-09-01,41109,Q3,True,False
BK018,BR03,TVS Apache RTR 160 4V,2020,10,2020-10-01,37046,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2020,11,2020-11-01,39961,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2020,12,2020-12-01,30274,Q4,False,False
BK018,BR03,TVS Apache RTR 160 4V,2021,1,2021-01-01,31228,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2021,2,2021-02-01,32891,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2021,3,2021-03-01,32527,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2021,4,2021-04-01,8124,Q2,False,True
BK018,BR03,TVS Apache RTR 160 4V,2021,5,2021-05-01,11838,Q2,False,True
BK018,BR03,TVS Apache RTR 160 4V,2021,6,2021-06-01,33673,Q2,False,False
BK018,BR03,TVS Apache RTR 160 4V,2021,7,2021-07-01,30514,Q3,False,False
BK018,BR03,TVS Apache RTR 160 4V,2021,8,2021-08-01,32123,Q3,False,False
BK018,BR03,TVS Apache RTR 160 4V,2021,9,2021-09-01,40347,Q3,True,False
BK018,BR03,TVS Apache RTR 160 4V,2021,10,2021-10-01,39888,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2021,11,2021-11-01,38291,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2021,12,2021-12-01,30442,Q4,False,False
BK018,BR03,TVS Apache RTR 160 4V,2022,1,2022-01-01,32624,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2022,2,2022-02-01,34582,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2022,3,2022-03-01,33554,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2022,4,2022-04-01,32061,Q2,False,False
BK018,BR03,TVS Apache RTR 160 4V,2022,5,2022-05-01,33927,Q2,False,False
BK018,BR03,TVS Apache RTR 160 4V,2022,6,2022-06-01,28014,Q2,False,False
BK018,BR03,TVS Apache RTR 160 4V,2022,7,2022-07-01,34542,Q3,False,False
BK018,BR03,TVS Apache RTR 160 4V,2022,8,2022-08-01,29825,Q3,False,False
BK018,BR03,TVS Apache RTR 160 4V,2022,9,2022-09-01,40093,Q3,True,False
BK018,BR03,TVS Apache RTR 160 4V,2022,10,2022-10-01,38547,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2022,11,2022-11-01,38190,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2022,12,2022-12-01,34562,Q4,False,False
BK018,BR03,TVS Apache RTR 160 4V,2023,1,2023-01-01,33042,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2023,2,2023-02-01,34419,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2023,3,2023-03-01,33753,Q1,False,False
BK018,BR03,TVS Apache RTR 160 4V,2023,4,2023-04-01,34640,Q2,False,False
BK018,BR03,TVS Apache RTR 160 4V,2023,5,2023-05-01,33963,Q2,False,False
BK018,BR03,TVS Apache RTR 160 4V,2023,6,2023-06-01,31662,Q2,False,False
BK018,BR03,TVS Apache RTR 160 4V,2023,7,2023-07-01,35518,Q3,False,False
BK018,BR03,TVS Apache RTR 160 4V,2023,8,2023-08-01,32998,Q3,False,False
BK018,BR03,TVS Apache RTR 160 4V,2023,9,2023-09-01,39000,Q3,True,False
BK018,BR03,TVS Apache RTR 160 4V,2023,10,2023-10-01,41386,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2023,11,2023-11-01,45465,Q4,True,False
BK018,BR03,TVS Apache RTR 160 4V,2023,12,2023-12-01,35271,Q4,False,False
BK019,BR03,TVS Apache RTR 200 4V,2019,1,2019-01-01,14738,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2019,2,2019-02-01,14738,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2019,3,2019-03-01,14758,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2019,4,2019-04-01,16557,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2019,5,2019-05-01,15286,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2019,6,2019-06-01,15322,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2019,7,2019-07-01,15772,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2019,8,2019-08-01,15179,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2019,9,2019-09-01,18507,Q3,True,False
BK019,BR03,TVS Apache RTR 200 4V,2019,10,2019-10-01,18565,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2019,11,2019-11-01,18682,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2019,12,2019-12-01,14972,Q4,False,False
BK019,BR03,TVS Apache RTR 200 4V,2020,1,2020-01-01,16167,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2020,2,2020-02-01,15640,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2020,3,2020-03-01,6468,Q1,False,True
BK019,BR03,TVS Apache RTR 200 4V,2020,4,2020-04-01,466,Q2,False,True
BK019,BR03,TVS Apache RTR 200 4V,2020,5,2020-05-01,2349,Q2,False,True
BK019,BR03,TVS Apache RTR 200 4V,2020,6,2020-06-01,9126,Q2,False,True
BK019,BR03,TVS Apache RTR 200 4V,2020,7,2020-07-01,16314,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2020,8,2020-08-01,15870,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2020,9,2020-09-01,20473,Q3,True,False
BK019,BR03,TVS Apache RTR 200 4V,2020,10,2020-10-01,16676,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2020,11,2020-11-01,21536,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2020,12,2020-12-01,15491,Q4,False,False
BK019,BR03,TVS Apache RTR 200 4V,2021,1,2021-01-01,17097,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2021,2,2021-02-01,15357,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2021,3,2021-03-01,16696,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2021,4,2021-04-01,4297,Q2,False,True
BK019,BR03,TVS Apache RTR 200 4V,2021,5,2021-05-01,5493,Q2,False,True
BK019,BR03,TVS Apache RTR 200 4V,2021,6,2021-06-01,17750,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2021,7,2021-07-01,16045,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2021,8,2021-08-01,16376,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2021,9,2021-09-01,21130,Q3,True,False
BK019,BR03,TVS Apache RTR 200 4V,2021,10,2021-10-01,20751,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2021,11,2021-11-01,20402,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2021,12,2021-12-01,16495,Q4,False,False
BK019,BR03,TVS Apache RTR 200 4V,2022,1,2022-01-01,18818,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2022,2,2022-02-01,16751,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2022,3,2022-03-01,16968,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2022,4,2022-04-01,17682,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2022,5,2022-05-01,17728,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2022,6,2022-06-01,17797,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2022,7,2022-07-01,17336,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2022,8,2022-08-01,15839,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2022,9,2022-09-01,22715,Q3,True,False
BK019,BR03,TVS Apache RTR 200 4V,2022,10,2022-10-01,19796,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2022,11,2022-11-01,21317,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2022,12,2022-12-01,16166,Q4,False,False
BK019,BR03,TVS Apache RTR 200 4V,2023,1,2023-01-01,17344,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2023,2,2023-02-01,17686,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2023,3,2023-03-01,17679,Q1,False,False
BK019,BR03,TVS Apache RTR 200 4V,2023,4,2023-04-01,17767,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2023,5,2023-05-01,18803,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2023,6,2023-06-01,17794,Q2,False,False
BK019,BR03,TVS Apache RTR 200 4V,2023,7,2023-07-01,17187,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2023,8,2023-08-01,18238,Q3,False,False
BK019,BR03,TVS Apache RTR 200 4V,2023,9,2023-09-01,23043,Q3,True,False
BK019,BR03,TVS Apache RTR 200 4V,2023,10,2023-10-01,20414,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2023,11,2023-11-01,22399,Q4,True,False
BK019,BR03,TVS Apache RTR 200 4V,2023,12,2023-12-01,18010,Q4,False,False
BK020,BR03,TVS Apache RR 310,2019,1,2019-01-01,2052,Q1,False,False
BK020,BR03,TVS Apache RR 310,2019,2,2019-02-01,2226,Q1,False,False
BK020,BR03,TVS Apache RR 310,2019,3,2019-03-01,2067,Q1,False,False
BK020,BR03,TVS Apache RR 310,2019,4,2019-04-01,2096,Q2,False,False
BK020,BR03,TVS Apache RR 310,2019,5,2019-05-01,2065,Q2,False,False
BK020,BR03,TVS Apache RR 310,2019,6,2019-06-01,2084,Q2,False,False
BK020,BR03,TVS Apache RR 310,2019,7,2019-07-01,1969,Q3,False,False
BK020,BR03,TVS Apache RR 310,2019,8,2019-08-01,1933,Q3,False,False
BK020,BR03,TVS Apache RR 310,2019,9,2019-09-01,2811,Q3,True,False
BK020,BR03,TVS Apache RR 310,2019,10,2019-10-01,2493,Q4,True,False
BK020,BR03,TVS Apache RR 310,2019,11,2019-11-01,2475,Q4,True,False
BK020,BR03,TVS Apache RR 310,2019,12,2019-12-01,1859,Q4,False,False
BK020,BR03,TVS Apache RR 310,2020,1,2020-01-01,2097,Q1,False,False
BK020,BR03,TVS Apache RR 310,2020,2,2020-02-01,2023,Q1,False,False
BK020,BR03,TVS Apache RR 310,2020,3,2020-03-01,937,Q1,False,True
BK020,BR03,TVS Apache RR 310,2020,4,2020-04-01,68,Q2,False,True
BK020,BR03,TVS Apache RR 310,2020,5,2020-05-01,313,Q2,False,True
BK020,BR03,TVS Apache RR 310,2020,6,2020-06-01,1566,Q2,False,True
BK020,BR03,TVS Apache RR 310,2020,7,2020-07-01,2273,Q3,False,False
BK020,BR03,TVS Apache RR 310,2020,8,2020-08-01,2131,Q3,False,False
BK020,BR03,TVS Apache RR 310,2020,9,2020-09-01,2369,Q3,True,False
BK020,BR03,TVS Apache RR 310,2020,10,2020-10-01,3018,Q4,True,False
BK020,BR03,TVS Apache RR 310,2020,11,2020-11-01,2520,Q4,True,False
BK020,BR03,TVS Apache RR 310,2020,12,2020-12-01,1988,Q4,False,False
BK020,BR03,TVS Apache RR 310,2021,1,2021-01-01,2365,Q1,False,False
BK020,BR03,TVS Apache RR 310,2021,2,2021-02-01,2524,Q1,False,False
BK020,BR03,TVS Apache RR 310,2021,3,2021-03-01,2405,Q1,False,False
BK020,BR03,TVS Apache RR 310,2021,4,2021-04-01,647,Q2,False,True
BK020,BR03,TVS Apache RR 310,2021,5,2021-05-01,810,Q2,False,True
BK020,BR03,TVS Apache RR 310,2021,6,2021-06-01,2346,Q2,False,False
BK020,BR03,TVS Apache RR 310,2021,7,2021-07-01,2335,Q3,False,False
BK020,BR03,TVS Apache RR 310,2021,8,2021-08-01,2281,Q3,False,False
BK020,BR03,TVS Apache RR 310,2021,9,2021-09-01,2827,Q3,True,False
BK020,BR03,TVS Apache RR 310,2021,10,2021-10-01,2803,Q4,True,False
BK020,BR03,TVS Apache RR 310,2021,11,2021-11-01,2706,Q4,True,False
BK020,BR03,TVS Apache RR 310,2021,12,2021-12-01,2218,Q4,False,False
BK020,BR03,TVS Apache RR 310,2022,1,2022-01-01,2135,Q1,False,False
BK020,BR03,TVS Apache RR 310,2022,2,2022-02-01,2321,Q1,False,False
BK020,BR03,TVS Apache RR 310,2022,3,2022-03-01,2217,Q1,False,False
BK020,BR03,TVS Apache RR 310,2022,4,2022-04-01,2204,Q2,False,False
BK020,BR03,TVS Apache RR 310,2022,5,2022-05-01,2354,Q2,False,False
BK020,BR03,TVS Apache RR 310,2022,6,2022-06-01,2495,Q2,False,False
BK020,BR03,TVS Apache RR 310,2022,7,2022-07-01,2440,Q3,False,False
BK020,BR03,TVS Apache RR 310,2022,8,2022-08-01,2150,Q3,False,False
BK020,BR03,TVS Apache RR 310,2022,9,2022-09-01,2772,Q3,True,False
BK020,BR03,TVS Apache RR 310,2022,10,2022-10-01,3053,Q4,True,False
BK020,BR03,TVS Apache RR 310,2022,11,2022-11-01,2773,Q4,True,False
BK020,BR03,TVS Apache RR 310,2022,12,2022-12-01,2307,Q4,False,False
BK020,BR03,TVS Apache RR 310,2023,1,2023-01-01,2483,Q1,False,False
BK020,BR03,TVS Apache RR 310,2023,2,2023-02-01,2299,Q1,False,False
BK020,BR03,TVS Apache RR 310,2023,3,2023-03-01,2429,Q1,False,False
BK020,BR03,TVS Apache RR 310,2023,4,2023-04-01,2255,Q2,False,False
BK020,BR03,TVS Apache RR 310,2023,5,2023-05-01,2344,Q2,False,False
BK020,BR03,TVS Apache RR 310,2023,6,2023-06-01,2455,Q2,False,False
BK020,BR03,TVS Apache RR 310,2023,7,2023-07-01,2224,Q3,False,False
BK020,BR03,TVS Apache RR 310,2023,8,2023-08-01,2469,Q3,False,False
BK020,BR03,TVS Apache RR 310,2023,9,2023-09-01,3017,Q3,True,False
BK020,BR03,TVS Apache RR 310,2023,10,2023-10-01,3104,Q4,True,False
BK020,BR03,TVS Apache RR 310,2023,11,2023-11-01,3054,Q4,True,False
BK020,BR03,TVS Apache RR 310,2023,12,2023-12-01,2581,Q4,False,False
BK021,BR06,Suzuki Access 125,2019,1,2019-01-01,41927,Q1,False,False
BK021,BR06,Suzuki Access 125,2019,2,2019-02-01,40772,Q1,False,False
BK021,BR06,Suzuki Access 125,2019,3,2019-03-01,41921,Q1,False,False
BK021,BR06,Suzuki Access 125,2019,4,2019-04-01,42798,Q2,False,False
BK021,BR06,Suzuki Access 125,2019,5,2019-05-01,41768,Q2,False,False
BK021,BR06,Suzuki Access 125,2019,6,2019-06-01,41751,Q2,False,False
BK021,BR06,Suzuki Access 125,2019,7,2019-07-01,40204,Q3,False,False
BK021,BR06,Suzuki Access 125,2019,8,2019-08-01,40285,Q3,False,False
BK021,BR06,Suzuki Access 125,2019,9,2019-09-01,48430,Q3,True,False
BK021,BR06,Suzuki Access 125,2019,10,2019-10-01,56639,Q4,True,False
BK021,BR06,Suzuki Access 125,2019,11,2019-11-01,48844,Q4,True,False
BK021,BR06,Suzuki Access 125,2019,12,2019-12-01,40223,Q4,False,False
BK021,BR06,Suzuki Access 125,2020,1,2020-01-01,41776,Q1,False,False
BK021,BR06,Suzuki Access 125,2020,2,2020-02-01,45272,Q1,False,False
BK021,BR06,Suzuki Access 125,2020,3,2020-03-01,17077,Q1,False,True
BK021,BR06,Suzuki Access 125,2020,4,2020-04-01,1381,Q2,False,True
BK021,BR06,Suzuki Access 125,2020,5,2020-05-01,6281,Q2,False,True
BK021,BR06,Suzuki Access 125,2020,6,2020-06-01,28559,Q2,False,True
BK021,BR06,Suzuki Access 125,2020,7,2020-07-01,41523,Q3,False,False
BK021,BR06,Suzuki Access 125,2020,8,2020-08-01,47981,Q3,False,False
BK021,BR06,Suzuki Access 125,2020,9,2020-09-01,50950,Q3,True,False
BK021,BR06,Suzuki Access 125,2020,10,2020-10-01,55005,Q4,True,False
BK021,BR06,Suzuki Access 125,2020,11,2020-11-01,55883,Q4,True,False
BK021,BR06,Suzuki Access 125,2020,12,2020-12-01,44229,Q4,False,False
BK021,BR06,Suzuki Access 125,2021,1,2021-01-01,44583,Q1,False,False
BK021,BR06,Suzuki Access 125,2021,2,2021-02-01,44707,Q1,False,False
BK021,BR06,Suzuki Access 125,2021,3,2021-03-01,45098,Q1,False,False
BK021,BR06,Suzuki Access 125,2021,4,2021-04-01,12507,Q2,False,True
BK021,BR06,Suzuki Access 125,2021,5,2021-05-01,16509,Q2,False,True
BK021,BR06,Suzuki Access 125,2021,6,2021-06-01,49973,Q2,False,False
BK021,BR06,Suzuki Access 125,2021,7,2021-07-01,43745,Q3,False,False
BK021,BR06,Suzuki Access 125,2021,8,2021-08-01,41917,Q3,False,False
BK021,BR06,Suzuki Access 125,2021,9,2021-09-01,56001,Q3,True,False
BK021,BR06,Suzuki Access 125,2021,10,2021-10-01,63505,Q4,True,False
BK021,BR06,Suzuki Access 125,2021,11,2021-11-01,53989,Q4,True,False
BK021,BR06,Suzuki Access 125,2021,12,2021-12-01,48688,Q4,False,False
BK021,BR06,Suzuki Access 125,2022,1,2022-01-01,50581,Q1,False,False
BK021,BR06,Suzuki Access 125,2022,2,2022-02-01,45374,Q1,False,False
BK021,BR06,Suzuki Access 125,2022,3,2022-03-01,47994,Q1,False,False
BK021,BR06,Suzuki Access 125,2022,4,2022-04-01,50466,Q2,False,False
BK021,BR06,Suzuki Access 125,2022,5,2022-05-01,45782,Q2,False,False
BK021,BR06,Suzuki Access 125,2022,6,2022-06-01,46191,Q2,False,False
BK021,BR06,Suzuki Access 125,2022,7,2022-07-01,45309,Q3,False,False
BK021,BR06,Suzuki Access 125,2022,8,2022-08-01,44298,Q3,False,False
BK021,BR06,Suzuki Access 125,2022,9,2022-09-01,56439,Q3,True,False
BK021,BR06,Suzuki Access 125,2022,10,2022-10-01,54763,Q4,True,False
BK021,BR06,Suzuki Access 125,2022,11,2022-11-01,58432,Q4,True,False
BK021,BR06,Suzuki Access 125,2022,12,2022-12-01,44870,Q4,False,False
BK021,BR06,Suzuki Access 125,2023,1,2023-01-01,48898,Q1,False,False
BK021,BR06,Suzuki Access 125,2023,2,2023-02-01,44573,Q1,False,False
BK021,BR06,Suzuki Access 125,2023,3,2023-03-01,49132,Q1,False,False
BK021,BR06,Suzuki Access 125,2023,4,2023-04-01,50347,Q2,False,False
BK021,BR06,Suzuki Access 125,2023,5,2023-05-01,43515,Q2,False,False
BK021,BR06,Suzuki Access 125,2023,6,2023-06-01,49237,Q2,False,False
BK021,BR06,Suzuki Access 125,2023,7,2023-07-01,51300,Q3,False,False
BK021,BR06,Suzuki Access 125,2023,8,2023-08-01,45410,Q3,False,False
BK021,BR06,Suzuki Access 125,2023,9,2023-09-01,65469,Q3,True,False
BK021,BR06,Suzuki Access 125,2023,10,2023-10-01,61682,Q4,True,False
BK021,BR06,Suzuki Access 125,2023,11,2023-11-01,58286,Q4,True,False
BK021,BR06,Suzuki Access 125,2023,12,2023-12-01,48198,Q4,False,False
BK022,BR06,Suzuki Burgman Street,2019,1,2019-01-01,10279,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2019,2,2019-02-01,10038,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2019,3,2019-03-01,10269,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2019,4,2019-04-01,9539,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2019,5,2019-05-01,10084,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2019,6,2019-06-01,9293,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2019,7,2019-07-01,9944,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2019,8,2019-08-01,9548,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2019,9,2019-09-01,12040,Q3,True,False
BK022,BR06,Suzuki Burgman Street,2019,10,2019-10-01,13272,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2019,11,2019-11-01,13182,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2019,12,2019-12-01,10304,Q4,False,False
BK022,BR06,Suzuki Burgman Street,2020,1,2020-01-01,9831,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2020,2,2020-02-01,10235,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2020,3,2020-03-01,4412,Q1,False,True
BK022,BR06,Suzuki Burgman Street,2020,4,2020-04-01,314,Q2,False,True
BK022,BR06,Suzuki Burgman Street,2020,5,2020-05-01,1740,Q2,False,True
BK022,BR06,Suzuki Burgman Street,2020,6,2020-06-01,6892,Q2,False,True
BK022,BR06,Suzuki Burgman Street,2020,7,2020-07-01,10499,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2020,8,2020-08-01,10239,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2020,9,2020-09-01,13086,Q3,True,False
BK022,BR06,Suzuki Burgman Street,2020,10,2020-10-01,12900,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2020,11,2020-11-01,13460,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2020,12,2020-12-01,10897,Q4,False,False
BK022,BR06,Suzuki Burgman Street,2021,1,2021-01-01,10375,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2021,2,2021-02-01,10081,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2021,3,2021-03-01,9808,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2021,4,2021-04-01,3100,Q2,False,True
BK022,BR06,Suzuki Burgman Street,2021,5,2021-05-01,3571,Q2,False,True
BK022,BR06,Suzuki Burgman Street,2021,6,2021-06-01,9637,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2021,7,2021-07-01,11009,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2021,8,2021-08-01,12146,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2021,9,2021-09-01,13495,Q3,True,False
BK022,BR06,Suzuki Burgman Street,2021,10,2021-10-01,14065,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2021,11,2021-11-01,13555,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2021,12,2021-12-01,10746,Q4,False,False
BK022,BR06,Suzuki Burgman Street,2022,1,2022-01-01,11714,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2022,2,2022-02-01,11037,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2022,3,2022-03-01,11349,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2022,4,2022-04-01,11380,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2022,5,2022-05-01,10825,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2022,6,2022-06-01,11755,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2022,7,2022-07-01,11102,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2022,8,2022-08-01,10776,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2022,9,2022-09-01,14375,Q3,True,False
BK022,BR06,Suzuki Burgman Street,2022,10,2022-10-01,13371,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2022,11,2022-11-01,14019,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2022,12,2022-12-01,11194,Q4,False,False
BK022,BR06,Suzuki Burgman Street,2023,1,2023-01-01,12229,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2023,2,2023-02-01,11875,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2023,3,2023-03-01,11585,Q1,False,False
BK022,BR06,Suzuki Burgman Street,2023,4,2023-04-01,12074,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2023,5,2023-05-01,12406,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2023,6,2023-06-01,11923,Q2,False,False
BK022,BR06,Suzuki Burgman Street,2023,7,2023-07-01,11606,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2023,8,2023-08-01,10839,Q3,False,False
BK022,BR06,Suzuki Burgman Street,2023,9,2023-09-01,13727,Q3,True,False
BK022,BR06,Suzuki Burgman Street,2023,10,2023-10-01,14278,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2023,11,2023-11-01,14058,Q4,True,False
BK022,BR06,Suzuki Burgman Street,2023,12,2023-12-01,11491,Q4,False,False
BK023,BR06,Suzuki V-Strom 250,2019,1,2019-01-01,1253,Q1,False,False
BK023,BR06,Suzuki V-Strom 250,2019,2,2019-02-01,1283,Q1,False,False
BK023,BR06,Suzuki V-Strom 250,2019,3,2019-03-01,1245,Q1,False,False
BK023,BR06,Suzuki V-Strom 250,2019,4,2019-04-01,1280,Q2,False,False
BK023,BR06,Suzuki V-Strom 250,2019,5,2019-05-01,1254,Q2,False,False
BK023,BR06,Suzuki V-Strom 250,2019,6,2019-06-01,1126,Q2,False,False
BK023,BR06,Suzuki V-Strom 250,2019,7,2019-07-01,1191,Q3,False,False
BK023,BR06,Suzuki V-Strom 250,2019,8,2019-08-01,1240,Q3,False,False
BK023,BR06,Suzuki V-Strom 250,2019,9,2019-09-01,1467,Q3,True,False
BK023,BR06,Suzuki V-Strom 250,2019,10,2019-10-01,1609,Q4,True,False
BK023,BR06,Suzuki V-Strom 250,2019,11,2019-11-01,1682,Q4,True,False
BK023,BR06,Suzuki V-Strom 250,2019,12,2019-12-01,1326,Q4,False,False
BK023,BR06,Suzuki V-Strom 250,2020,1,2020-01-01,1286,Q1,False,False
BK023,BR06,Suzuki V-Strom 250,2020,2,2020-02-01,1396,Q1,False,False
BK023,BR06,Suzuki V-Strom 250,2020,3,2020-03-01,523,Q1,False,True
BK023,BR06,Suzuki V-Strom 250,2020,4,2020-04-01,38,Q2,False,True
BK023,BR06,Suzuki V-Strom 250,2020,5,2020-05-01,189,Q2,False,True
BK023,BR06,Suzuki V-Strom 250,2020,6,2020-06-01,832,Q2,False,True
BK023,BR06,Suzuki V-Strom 250,2020,7,2020-07-01,1274,Q3,False,False
BK023,BR06,Suzuki V-Strom 250,2020,8,2020-08-01,1311,Q3,False,False
BK023,BR06,Suzuki V-Strom 250,2020,9,2020-09-01,1638,Q3,True,False
BK023,BR06,Suzuki V-Strom 250,2020,10,2020-10-01,1625,Q4,True,False
BK023,BR06,Suzuki V-Strom 250,2020,11,2020-11-01,1660,Q4,True,False
BK023,BR06,Suzuki V-Strom 250,2020,12,2020-12-01,1377,Q4,False,False
BK023,BR06,Suzuki V-Strom 250,2021,1,2021-01-01,1414,Q1,False,False
BK023,BR06,Suzuki V-Strom 250,2021,2,2021-02-01,1249,Q1,False,False
BK023,BR06,Suzuki V-Strom 250,2021,3,2021-03-01,1177,Q1,False,False
BK023,BR06,Suzuki V-Strom 250,2021,4,2021-04-01,395,Q2,False,True
BK023,BR06,Suzuki V-Strom 250,2021,5,2021-05-01,440,Q2,False,True
