bike_id,brand_id,name,year,month,month_date,units_sold
BK016,BR03,TVS NTORQ 125,2023,1,2023-01,43400
BK016,BR03,TVS NTORQ 125,2023,2,2023-02,44029
BK016,BR03,TVS NTORQ 125,2023,3,2023-03,42975
BK016,BR03,TVS NTORQ 125,2023,4,2023-04,44265
BK016,BR03,TVS NTORQ 125,2023,5,2023-05,40777
BK016,BR03,TVS NTORQ 125,2023,6,2023-06,46640
BK016,BR03,TVS NTORQ 125,2023,7,2023-07,43321
BK016,BR03,TVS NTORQ 125,2023,8,2023-08,45930
BK016,BR03,TVS NTORQ 125,2023,9,2023-09,55306
BK016,BR03,TVS NTORQ 125,2023,10,2023-10,55616
BK016,BR03,TVS NTORQ 125,2023,11,2023-11,55924
BK016,BR03,TVS NTORQ 125,2023,12,2023-12,44473
BK017,BR03,TVS Zest 110,2019,1,2019-01,25803
BK017,BR03,TVS Zest 110,2019,2,2019-02,26661
BK017,BR03,TVS Zest 110,2019,3,2019-03,25245
BK017,BR03,TVS Zest 110,2019,4,2019-04,25886
BK017,BR03,TVS Zest 110,2019,5,2019-05,24887
BK017,BR03,TVS Zest 110,2019,6,2019-06,26800
BK017,BR03,TVS Zest 110,2019,7,2019-07,24154
BK017,BR03,TVS Zest 110,2019,8,2019-08,27251
BK017,BR03,TVS Zest 110,2019,9,2019-09,31187
BK017,BR03,TVS Zest 110,2019,10,2019-10,29014
BK017,BR03,TVS Zest 110,2019,11,2019-11,31450
BK017,BR03,TVS Zest 110,2019,12,2019-12,24148
BK017,BR03,TVS Zest 110,2020,1,2020-01,27092
BK017,BR03,TVS Zest 110,2020,2,2020-02,25151
BK017,BR03,TVS Zest 110,2020,3,2020-03,10167
BK017,BR03,TVS Zest 110,2020,4,2020-04,706
BK017,BR03,TVS Zest 110,2020,5,2020-05,3811
BK017,BR03,TVS Zest 110,2020,6,2020-06,14851
BK017,BR03,TVS Zest 110,2020,7,2020-07,23940
BK017,BR03,TVS Zest 110,2020,8,2020-08,26988
BK017,BR03,TVS Zest 110,2020,9,2020-09,33776
BK017,BR03,TVS Zest 110,2020,10,2020-10,33191
BK017,BR03,TVS Zest 110,2020,11,2020-11,30928
BK017,BR03,TVS Zest 110,2020,12,2020-12,25937
BK017,BR03,TVS Zest 110,2021,1,2021-01,26995
BK017,BR03,TVS Zest 110,2021,2,2021-02,25436
BK017,BR03,TVS Zest 110,2021,3,2021-03,29029
BK017,BR03,TVS Zest 110,2021,4,2021-04,7891
BK017,BR03,TVS Zest 110,2021,5,2021-05,9345
BK017,BR03,TVS Zest 110,2021,6,2021-06,27036
BK017,BR03,TVS Zest 110,2021,7,2021-07,27281
BK017,BR03,TVS Zest 110,2021,8,2021-08,24243
BK017,BR03,TVS Zest 110,2021,9,2021-09,33332
BK017,BR03,TVS Zest 110,2021,10,2021-10,32599
BK017,BR03,TVS Zest 110,2021,11,2021-11,32059
BK017,BR03,TVS Zest 110,2021,12,2021-12,26620
BK017,BR03,TVS Zest 110,2022,1,2022-01,30516
BK017,BR03,TVS Zest 110,2022,2,2022-02,28897
BK017,BR03,TVS Zest 110,2022,3,2022-03,27200
BK017,BR03,TVS Zest 110,2022,4,2022-04,28801
BK017,BR03,TVS Zest 110,2022,5,2022-05,29959
BK017,BR03,TVS Zest 110,2022,6,2022-06,29294
BK017,BR03,TVS Zest 110,2022,7,2022-07,28083
BK017,BR03,TVS Zest 110,2022,8,2022-08,27094
BK017,BR03,TVS Zest 110,2022,9,2022-09,36221
BK017,BR03,TVS Zest 110,2022,10,2022-10,35688
BK017,BR03,TVS Zest 110,2022,11,2022-11,36566
BK017,BR03,TVS Zest 110,2022,12,2022-12,28889
BK017,BR03,TVS Zest 110,2023,1,2023-01,30521
BK017,BR03,TVS Zest 110,2023,2,2023-02,28223
BK017,BR03,TVS Zest 110,2023,3,2023-03,30910
BK017,BR03,TVS Zest 110,2023,4,2023-04,29286
BK017,BR03,TVS Zest 110,2023,5,2023-05,32009
BK017,BR03,TVS Zest 110,2023,6,2023-06,28000
BK017,BR03,TVS Zest 110,2023,7,2023-07,31517
BK017,BR03,TVS Zest 110,2023,8,2023-08,29286
BK017,BR03,TVS Zest 110,2023,9,2023-09,35069
BK017,BR03,TVS Zest 110,2023,10,2023-10,35372
BK017,BR03,TVS Zest 110,2023,11,2023-11,35669
BK017,BR03,TVS Zest 110,2023,12,2023-12,29615
BK018,BR03,TVS Apache RTR 160 4V,2019,1,2019-01,29929
BK018,BR03,TVS Apache RTR 160 4V,2019,2,2019-02,28330
BK018,BR03,TVS Apache RTR 160 4V,2019,3,2019-03,29131
BK018,BR03,TVS Apache RTR 160 4V,2019,4,2019-04,32290
BK018,BR03,TVS Apache RTR 160 4V,2019,5,2019-05,31686
BK018,BR03,TVS Apache RTR 160 4V,2019,6,2019-06,29802
BK018,BR03,TVS Apache RTR 160 4V,2019,7,2019-07,29222
BK018,BR03,TVS Apache RTR 160 4V,2019,8,2019-08,29341
BK018,BR03,TVS Apache RTR 160 4V,2019,9,2019-09,37576
BK018,BR03,TVS Apache RTR 160 4V,2019,10,2019-10,34593
BK018,BR03,TVS Apache RTR 160 4V,2019,11,2019-11,35989
BK018,BR03,TVS Apache RTR 160 4V,2019,12,2019-12,26733
BK018,BR03,TVS Apache RTR 160 4V,2020,1,2020-01,30938
BK018,BR03,TVS Apache RTR 160 4V,2020,2,2020-02,31314
BK018,BR03,TVS Apache RTR 160 4V,2020,3,2020-03,11840
BK018,BR03,TVS Apache RTR 160 4V,2020,4,2020-04,981
BK018,BR03,TVS Apache RTR 160 4V,2020,5,2020-05,4271
BK018,BR03,TVS Apache RTR 160 4V,2020,6,2020-06,18273
BK018,BR03,TVS Apache RTR 160 4V,2020,7,2020-07,30673
BK018,BR03,TVS Apache RTR 160 4V,2020,8,2020-08,31921
BK018,BR03,TVS Apache RTR 160 4V,2020,9,2020-09,41109
BK018,BR03,TVS Apache RTR 160 4V,2020,10,2020-10,37046
BK018,BR03,TVS Apache RTR 160 4V,2020,11,2020-11,39961
BK018,BR03,TVS Apache RTR 160 4V,2020,12,2020-12,30274
BK018,BR03,TVS Apache RTR 160 4V,2021,1,2021-01,31228
BK018,BR03,TVS Apache RTR 160 4V,2021,2,2021-02,32891
BK018,BR03,TVS Apache RTR 160 4V,2021,3,2021-03,32527
BK018,BR03,TVS Apache RTR 160 4V,2021,4,2021-04,8124
BK018,BR03,TVS Apache RTR 160 4V,2021,5,2021-05,11838
BK018,BR03,TVS Apache RTR 160 4V,2021,6,2021-06,33673
BK018,BR03,TVS Apache RTR 160 4V,2021,7,2021-07,30514
BK018,BR03,TVS Apache RTR 160 4V,2021,8,2021-08,32123
BK018,BR03,TVS Apache RTR 160 4V,2021,9,2021-09,40347
BK018,BR03,TVS Apache RTR 160 4V,2021,10,2021-10,39888
BK018,BR03,TVS Apache RTR 160 4V,2021,11,2021-11,38291
BK018,BR03,TVS Apache RTR 160 4V,2021,12,2021-12,30442
BK018,BR03,TVS Apache RTR 160 4V,2022,1,2022-01,32624
BK018,BR03,TVS Apache RTR 160 4V,2022,2,2022-02,34582
BK018,BR03,TVS Apache RTR 160 4V,2022,3,2022-03,33554
BK018,BR03,TVS Apache RTR 160 4V,2022,4,2022-04,32061
BK018,BR03,TVS Apache RTR 160 4V,2022,5,2022-05,33927
BK018,BR03,TVS Apache RTR 160 4V,2022,6,2022-06,28014
BK018,BR03,TVS Apache RTR 160 4V,2022,7,2022-07,34542
BK018,BR03,TVS Apache RTR 160 4V,2022,8,2022-08,29825
BK018,BR03,TVS Apache RTR 160 4V,2022,9,2022-09,40093
BK018,BR03,TVS Apache RTR 160 4V,2022,10,2022-10,38547
BK018,BR03,TVS Apache RTR 160 4V,2022,11,2022-11,38190
BK018,BR03,TVS Apache RTR 160 4V,2022,12,2022-12,34562
BK018,BR03,TVS Apache RTR 160 4V,2023,1,2023-01,33042
BK018,BR03,TVS Apache RTR 160 4V,2023,2,2023-02,34419
BK018,BR03,TVS Apache RTR 160 4V,2023,3,2023-03,33753
BK018,BR03,TVS Apache RTR 160 4V,2023,4,2023-04,34640
BK018,BR03,TVS Apache RTR 160 4V,2023,5,2023-05,33963
BK018,BR03,TVS Apache RTR 160 4V,2023,6,2023-06,31662
BK018,BR03,TVS Apache RTR 160 4V,2023,7,2023-07,35518
BK018,BR03,TVS Apache RTR 160 4V,2023,8,2023-08,32998
BK018,BR03,TVS Apache RTR 160 4V,2023,9,2023-09,39000
BK018,BR03,TVS Apache RTR 160 4V,2023,10,2023-10,41386
BK018,BR03,TVS Apache RTR 160 4V,2023,11,2023-11,45465
BK018,BR03,TVS Apache RTR 160 4V,2023,12,2023-12,35271
BK019,BR03,TVS Apache RTR 200 4V,2019,1,2019-01,14738
BK019,BR03,TVS Apache RTR 200 4V,2019,2,2019-02,14738
BK019,BR03,TVS Apache RTR 200 4V,2019,3,2019-03,14758
BK019,BR03,TVS Apache RTR 200 4V,2019,4,2019-04,16557
BK019,BR03,TVS Apache RTR 200 4V,2019,5,2019-05,15286
BK019,BR03,TVS Apache RTR 200 4V,2019,6,2019-06,15322
BK019,BR03,TVS Apache RTR 200 4V,2019,7,2019-07,15772
BK019,BR03,TVS Apache RTR 200 4V,2019,8,2019-08,15179
BK019,BR03,TVS Apache RTR 200 4V,2019,9,2019-09,18507
BK019,BR03,TVS Apache RTR 200 4V,2019,10,2019-10,18565
BK019,BR03,TVS Apache RTR 200 4V,2019,11,2019-11,18682
BK019,BR03,TVS Apache RTR 200 4V,2019,12,2019-12,14972
BK019,BR03,TVS Apache RTR 200 4V,2020,1,2020-01,16167
BK019,BR03,TVS Apache RTR 200 4V,2020,2,2020-02,15640
BK019,BR03,TVS Apache RTR 200 4V,2020,3,2020-03,6468
BK019,BR03,TVS Apache RTR 200 4V,2020,4,2020-04,466
BK019,BR03,TVS Apache RTR 200 4V,2020,5,2020-05,2349
BK019,BR03,TVS Apache RTR 200 4V,2020,6,2020-06,9126
BK019,BR03,TVS Apache RTR 200 4V,2020,7,2020-07,16314
BK019,BR03,TVS Apache RTR 200 4V,2020,8,2020-08,15870
BK019,BR03,TVS Apache RTR 200 4V,2020,9,2020-09,20473
BK019,BR03,TVS Apache RTR 200 4V,2020,10,2020-10,16676
BK019,BR03,TVS Apache RTR 200 4V,2020,11,2020-11,21536
BK019,BR03,TVS Apache RTR 200 4V,2020,12,2020-12,15491
BK019,BR03,TVS Apache RTR 200 4V,2021,1,2021-01,17097
BK019,BR03,TVS Apache RTR 200 4V,2021,2,2021-02,15357
BK019,BR03,TVS Apache RTR 200 4V,2021,3,2021-03,16696
BK019,BR03,TVS Apache RTR 200 4V,2021,4,2021-04,4297
BK019,BR03,TVS Apache RTR 200 4V,2021,5,2021-05,5493
BK019,BR03,TVS Apache RTR 200 4V,2021,6,2021-06,17750
BK019,BR03,TVS Apache RTR 200 4V,2021,7,2021-07,16045
BK019,BR03,TVS Apache RTR 200 4V,2021,8,2021-08,16376
BK019,BR03,TVS Apache RTR 200 4V,2021,9,2021-09,21130
BK019,BR03,TVS Apache RTR 200 4V,2021,10,2021-10,20751
BK019,BR03,TVS Apache RTR 200 4V,2021,11,2021-11,20402
BK019,BR03,TVS Apache RTR 200 4V,2021,12,2021-12,16495
BK019,BR03,TVS Apache RTR 200 4V,2022,1,2022-01,18818
BK019,BR03,TVS Apache RTR 200 4V,2022,2,2022-02,16751
BK019,BR03,TVS Apache RTR 200 4V,2022,3,2022-03,16968
BK019,BR03,TVS Apache RTR 200 4V,2022,4,2022-04,17682
BK019,BR03,TVS Apache RTR 200 4V,2022,5,2022-05,17728
BK019,BR03,TVS Apache RTR 200 4V,2022,6,2022-06,17797
BK019,BR03,TVS Apache RTR 200 4V,2022,7,2022-07,17336
BK019,BR03,TVS Apache RTR 200 4V,2022,8,2022-08,15839
BK019,BR03,TVS Apache RTR 200 4V,2022,9,2022-09,22715
BK019,BR03,TVS Apache RTR 200 4V,2022,10,2022-10,19796
BK019,BR03,TVS Apache RTR 200 4V,2022,11,2022-11,21317
BK019,BR03,TVS Apache RTR 200 4V,2022,12,2022-12,16166
BK019,BR03,TVS Apache RTR 200 4V,2023,1,2023-01,17344
BK019,BR03,TVS Apache RTR 200 4V,2023,2,2023-02,17686
BK019,BR03,TVS Apache RTR 200 4V,2023,3,2023-03,17679
BK019,BR03,TVS Apache RTR 200 4V,2023,4,2023-04,17767
BK019,BR03,TVS Apache RTR 200 4V,2023,5,2023-05,18803
BK019,BR03,TVS Apache RTR 200 4V,2023,6,2023-06,17794
BK019,BR03,TVS Apache RTR 200 4V,2023,7,2023-07,17187
BK019,BR03,TVS Apache RTR 200 4V,2023,8,2023-08,18238
BK019,BR03,TVS Apache RTR 200 4V,2023,9,2023-09,23043
BK019,BR03,TVS Apache RTR 200 4V,2023,10,2023-10,20414
BK019,BR03,TVS Apache RTR 200 4V,2023,11,2023-11,22399
BK019,BR03,TVS Apache RTR 200 4V,2023,12,2023-12,18010
BK020,BR03,TVS Apache RR 310,2019,1,2019-01,2052
BK020,BR03,TVS Apache RR 310,2019,2,2019-02,2226
BK020,BR03,TVS Apache RR 310,2019,3,2019-03,2067
BK020,BR03,TVS Apache RR 310,2019,4,2019-04,2096
BK020,BR03,TVS Apache RR 310,2019,5,2019-05,2065
BK020,BR03,TVS Apache RR 310,2019,6,2019-06,2084
BK020,BR03,TVS Apache RR 310,2019,7,2019-07,1969
BK020,BR03,TVS Apache RR 310,2019,8,2019-08,1933
BK020,BR03,TVS Apache RR 310,2019,9,2019-09,2811
BK020,BR03,TVS Apache RR 310,2019,10,2019-10,2493
BK020,BR03,TVS Apache RR 310,2019,11,2019-11,2475
BK020,BR03,TVS Apache RR 310,2019,12,2019-12,1859
BK020,BR03,TVS Apache RR 310,2020,1,2020-01,2097
BK020,BR03,TVS Apache RR 310,2020,2,2020-02,2023
BK020,BR03,TVS Apache RR 310,2020,3,2020-03,937
BK020,BR03,TVS Apache RR 310,2020,4,2020-04,68
BK020,BR03,TVS Apache RR 310,2020,5,2020-05,313
BK020,BR03,TVS Apache RR 310,2020,6,2020-06,1566
BK020,BR03,TVS Apache RR 310,2020,7,2020-07,2273
BK020,BR03,TVS Apache RR 310,2020,8,2020-08,2131
BK020,BR03,TVS Apache RR 310,2020,9,2020-09,2369
BK020,BR03,TVS Apache RR 310,2020,10,2020-10,3018
BK020,BR03,TVS Apache RR 310,2020,11,2020-11,2520
BK020,BR03,TVS Apache RR 310,2020,12,2020-12,1988
BK020,BR03,TVS Apache RR 310,2021,1,2021-01,2365
BK020,BR03,TVS Apache RR 310,2021,2,2021-02,2524
BK020,BR03,TVS Apache RR 310,2021,3,2021-03,2405
BK020,BR03,TVS Apache RR 310,2021,4,2021-04,647
BK020,BR03,TVS Apache RR 310,2021,5,2021-05,810
BK020,BR03,TVS Apache RR 310,2021,6,2021-06,2346
BK020,BR03,TVS Apache RR 310,2021,7,2021-07,2335
BK020,BR03,TVS Apache RR 310,2021,8,2021-08,2281
BK020,BR03,TVS Apache RR 310,2021,9,2021-09,2827
BK020,BR03,TVS Apache RR 310,2021,10,2021-10,2803
BK020,BR03,TVS Apache RR 310,2021,11,2021-11,2706
BK020,BR03,TVS Apache RR 310,2021,12,2021-12,2218
BK020,BR03,TVS Apache RR 310,2022,1,2022-01,2135
BK020,BR03,TVS Apache RR 310,2022,2,2022-02,2321
BK020,BR03,TVS Apache RR 310,2022,3,2022-03,2217
BK020,BR03,TVS Apache RR 310,2022,4,2022-04,2204
BK020,BR03,TVS Apache RR 310,2022,5,2022-05,2354
BK020,BR03,TVS Apache RR 310,2022,6,2022-06,2495
BK020,BR03,TVS Apache RR 310,2022,7,2022-07,2440
BK020,BR03,TVS Apache RR 310,2022,8,2022-08,2150
BK020,BR03,TVS Apache RR 310,2022,9,2022-09,2772
BK020,BR03,TVS Apache RR 310,2022,10,2022-10,3053
BK020,BR03,TVS Apache RR 310,2022,11,2022-11,2773
BK020,BR03,TVS Apache RR 310,2022,12,2022-12,2307
BK020,BR03,TVS Apache RR 310,2023,1,2023-01,2483
BK020,BR03,TVS Apache RR 310,2023,2,2023-02,2299
BK020,BR03,TVS Apache RR 310,2023,3,2023-03,2429
BK020,BR03,TVS Apache RR 310,2023,4,2023-04,2255
BK020,BR03,TVS Apache RR 310,2023,5,2023-05,2344
BK020,BR03,TVS Apache RR 310,2023,6,2023-06,2455
BK020,BR03,TVS Apache RR 310,2023,7,2023-07,2224
BK020,BR03,TVS Apache RR 310,2023,8,2023-08,2469
BK020,BR03,TVS Apache RR 310,2023,9,2023-09,3017
BK020,BR03,TVS Apache RR 310,2023,10,2023-10,3104
BK020,BR03,TVS Apache RR 310,2023,11,2023-11,3054
BK020,BR03,TVS Apache RR 310,2023,12,2023-12,2581
BK021,BR06,Suzuki Access 125,2019,1,2019-01,41927
BK021,BR06,Suzuki Access 125,2019,2,2019-02,40772
BK021,BR06,Suzuki Access 125,2019,3,2019-03,41921
BK021,BR06,Suzuki Access 125,2019,4,2019-04,42798
BK021,BR06,Suzuki Access 125,2019,5,2019-05,41768
BK021,BR06,Suzuki Access 125,2019,6,2019-06,41751
BK021,BR06,Suzuki Access 125,2019,7,2019-07,40204
BK021,BR06,Suzuki Access 125,2019,8,2019-08,40285
BK021,BR06,Suzuki Access 125,2019,9,2019-09,48430
BK021,BR06,Suzuki Access 125,2019,10,2019-10,56639
BK021,BR06,Suzuki Access 125,2019,11,2019-11,48844
BK021,BR06,Suzuki Access 125,2019,12,2019-12,40223
BK021,BR06,Suzuki Access 125,2020,1,2020-01,41776
BK021,BR06,Suzuki Access 125,2020,2,2020-02,45272
BK021,BR06,Suzuki Access 125,2020,3,2020-03,17077
BK021,BR06,Suzuki Access 125,2020,4,2020-04,1381
BK021,BR06,Suzuki Access 125,2020,5,2020-05,6281
BK021,BR06,Suzuki Access 125,2020,6,2020-06,28559
BK021,BR06,Suzuki Access 125,2020,7,2020-07,41523
BK021,BR06,Suzuki Access 125,2020,8,2020-08,47981
BK021,BR06,Suzuki Access 125,2020,9,2020-09,50950
BK021,BR06,Suzuki Access 125,2020,10,2020-10,55005
BK021,BR06,Suzuki Access 125,2020,11,2020-11,55883
BK021,BR06,Suzuki Access 125,2020,12,2020-12,44229
BK021,BR06,Suzuki Access 125,2021,1,2021-01,44583
BK021,BR06,Suzuki Access 125,2021,2,2021-02,44707
BK021,BR06,Suzuki Access 125,2021,3,2021-03,45098
BK021,BR06,Suzuki Access 125,2021,4,2021-04,12507
BK021,BR06,Suzuki Access 125,2021,5,2021-05,16509
BK021,BR06,Suzuki Access 125,2021,6,2021-06,49973
BK021,BR06,Suzuki Access 125,2021,7,2021-07,43745
BK021,BR06,Suzuki Access 125,2021,8,2021-08,41917
BK021,BR06,Suzuki Access 125,2021,9,2021-09,56001
BK021,BR06,Suzuki Access 125,2021,10,2021-10,63505
BK021,BR06,Suzuki Access 125,2021,11,2021-11,53989
BK021,BR06,Suzuki Access 125,2021,12,2021-12,48688
BK021,BR06,Suzuki Access 125,2022,1,2022-01,50581
BK021,BR06,Suzuki Access 125,2022,2,2022-02,45374
BK021,BR06,Suzuki Access 125,2022,3,2022-03,47994
BK021,BR06,Suzuki Access 125,2022,4,2022-04,50466
BK021,BR06,Suzuki Access 125,2022,5,2022-05,45782
BK021,BR06,Suzuki Access 125,2022,6,2022-06,46191
BK021,BR06,Suzuki Access 125,2022,7,2022-07,45309
BK021,BR06,Suzuki Access 125,2022,8,2022-08,44298
BK021,BR06,Suzuki Access 125,2022,9,2022-09,56439
BK021,BR06,Suzuki Access 125,2022,10,2022-10,54763
BK021,BR06,Suzuki Access 125,2022,11,2022-11,58432
BK021,BR06,Suzuki Access 125,2022,12,2022-12,44870
BK021,BR06,Suzuki Access 125,2023,1,2023-01,48898
BK021,BR06,Suzuki Access 125,2023,2,2023-02,44573
BK021,BR06,Suzuki Access 125,2023,3,2023-03,49132
BK021,BR06,Suzuki Access 125,2023,4,2023-04,50347
BK021,BR06,Suzuki Access 125,2023,5,2023-05,43515
BK021,BR06,Suzuki Access 125,2023,6,2023-06,49237
BK021,BR06,Suzuki Access 125,2023,7,2023-07,51300
BK021,BR06,Suzuki Access 125,2023,8,2023-08,45410
BK021,BR06,Suzuki Access 125,2023,9,2023-09,65469
BK021,BR06,Suzuki Access 125,2023,10,2023-10,61682
BK021,BR06,Suzuki Access 125,2023,11,2023-11,58286
BK021,BR06,Suzuki Access 125,2023,12,2023-12,48198
BK022,BR06,Suzuki Burgman Street,2019,1,2019-01,10279
BK022,BR06,Suzuki Burgman Street,2019,2,2019-02,10038
BK022,BR06,Suzuki Burgman Street,2019,3,2019-03,10269
BK022,BR06,Suzuki Burgman Street,2019,4,2019-04,9539
BK022,BR06,Suzuki Burgman Street,2019,5,2019-05,10084
BK022,BR06,Suzuki Burgman Street,2019,6,2019-06,9293
BK022,BR06,Suzuki Burgman Street,2019,7,2019-07,9944
BK022,BR06,Suzuki Burgman Street,2019,8,2019-08,9548
BK022,BR06,Suzuki Burgman Street,2019,9,2019-09,12040
BK022,BR06,Suzuki Burgman Street,2019,10,2019-10,13272
BK022,BR06,Suzuki Burgman Street,2019,11,2019-11,13182
BK022,BR06,Suzuki Burgman Street,2019,12,2019-12,10304
BK022,BR06,Suzuki Burgman Street,2020,1,2020-01,9831
BK022,BR06,Suzuki Burgman Street,2020,2,2020-02,10235
BK022,BR06,Suzuki Burgman Street,2020,3,2020-03,4412
BK022,BR06,Suzuki Burgman Street,2020,4,2020-04,314
BK022,BR06,Suzuki Burgman Street,2020,5,2020-05,1740
BK022,BR06,Suzuki Burgman Street,2020,6,2020-06,6892
BK022,BR06,Suzuki Burgman Street,2020,7,2020-07,10499
BK022,BR06,Suzuki Burgman Street,2020,8,2020-08,10239
BK022,BR06,Suzuki Burgman Street,2020,9,2020-09,13086
BK022,BR06,Suzuki Burgman Street,2020,10,2020-10,12900
BK022,BR06,Suzuki Burgman Street,2020,11,2020-11,13460
BK022,BR06,Suzuki Burgman Street,2020,12,2020-12,10897
BK022,BR06,Suzuki Burgman Street,2021,1,2021-01,10375
BK022,BR06,Suzuki Burgman Street,2021,2,2021-02,10081
BK022,BR06,Suzuki Burgman Street,2021,3,2021-03,9808
BK022,BR06,Suzuki Burgman Street,2021,4,2021-04,3100
BK022,BR06,Suzuki Burgman Street,2021,5,2021-05,3571
BK022,BR06,Suzuki Burgman Street,2021,6,2021-06,9637
BK022,BR06,Suzuki Burgman Street,2021,7,2021-07,11009
BK022,BR06,Suzuki Burgman Street,2021,8,2021-08,12146
BK022,BR06,Suzuki Burgman Street,2021,9,2021-09,13495
BK022,BR06,Suzuki Burgman Street,2021,10,2021-10,14065
BK022,BR06,Suzuki Burgman Street,2021,11,2021-11,13555
BK022,BR06,Suzuki Burgman Street,2021,12,2021-12,10746
BK022,BR06,Suzuki Burgman Street,2022,1,2022-01,11714
BK022,BR06,Suzuki Burgman Street,2022,2,2022-02,11037
BK022,BR06,Suzuki Burgman Street,2022,3,2022-03,11349
BK022,BR06,Suzuki Burgman Street,2022,4,2022-04,11380
BK022,BR06,Suzuki Burgman Street,2022,5,2022-05,10825
BK022,BR06,Suzuki Burgman Street,2022,6,2022-06,11755
BK022,BR06,Suzuki Burgman Street,2022,7,2022-07,11102
BK022,BR06,Suzuki Burgman Street,2022,8,2022-08,10776
BK022,BR06,Suzuki Burgman Street,2022,9,2022-09,14375
BK022,BR06,Suzuki Burgman Street,2022,10,2022-10,13371
BK022,BR06,Suzuki Burgman Street,2022,11,2022-11,14019
BK022,BR06,Suzuki Burgman Street,2022,12,2022-12,11194
BK022,BR06,Suzuki Burgman Street,2023,1,2023-01,12229
BK022,BR06,Suzuki Burgman Street,2023,2,2023-02,11875
BK022,BR06,Suzuki Burgman Street,2023,3,2023-03,11585
BK022,BR06,Suzuki Burgman Street,2023,4,2023-04,12074
BK022,BR06,Suzuki Burgman Street,2023,5,2023-05,12406
BK022,BR06,Suzuki Burgman Street,2023,6,2023-06,11923
BK022,BR06,Suzuki Burgman Street,2023,7,2023-07,11606
BK022,BR06,Suzuki Burgman Street,2023,8,2023-08,10839
BK022,BR06,Suzuki Burgman Street,2023,9,2023-09,13727
BK022,BR06,Suzuki Burgman Street,2023,10,2023-10,14278
BK022,BR06,Suzuki Burgman Street,2023,11,2023-11,14058
BK022,BR06,Suzuki Burgman Street,2023,12,2023-12,11491
BK023,BR06,Suzuki V-Strom 250,2019,1,2019-01,1253
BK023,BR06,Suzuki V-Strom 250,2019,2,2019-02,1283
BK023,BR06,Suzuki V-Strom 250,2019,3,2019-03,1245
BK023,BR06,Suzuki V-Strom 250,2019,4,2019-04,1280
BK023,BR06,Suzuki V-Strom 250,2019,5,2019-05,1254
BK023,BR06,Suzuki V-Strom 250,2019,6,2019-06,1126
BK023,BR06,Suzuki V-Strom 250,2019,7,2019-07,1191
BK023,BR06,Suzuki V-Strom 250,2019,8,2019-08,1240
BK023,BR06,Suzuki V-Strom 250,2019,9,2019-09,1467
BK023,BR06,Suzuki V-Strom 250,2019,10,2019-10,1609
BK023,BR06,Suzuki V-Strom 250,2019,11,2019-11,1682
BK023,BR06,Suzuki V-Strom 250,2019,12,2019-12,1326
BK023,BR06,Suzuki V-Strom 250,2020,1,2020-01,1286
BK023,BR06,Suzuki V-Strom 250,2020,2,2020-02,1396
BK023,BR06,Suzuki V-Strom 250,2020,3,2020-03,523
BK023,BR06,Suzuki V-Strom 250,2020,4,2020-04,38
BK023,BR06,Suzuki V-Strom 250,2020,5,2020-05,189
BK023,BR06,Suzuki V-Strom 250,2020,6,2020-06,832
BK023,BR06,Suzuki V-Strom 250,2020,7,2020-07,1274
BK023,BR06,Suzuki V-Strom 250,2020,8,2020-08,1311
BK023,BR06,Suzuki V-Strom 250,2020,9,2020-09,1638
BK023,BR06,Suzuki V-Strom 250,2020,10,2020-10,1625
BK023,BR06,Suzuki V-Strom 250,2020,11,2020-11,1660
BK023,BR06,Suzuki V-Strom 250,2020,12,2020-12,1377
BK023,BR06,Suzuki V-Strom 250,2021,1,2021-01,1414
BK023,BR06,Suzuki V-Strom 250,2021,2,2021-02,1249
BK023,BR06,Suzuki V-Strom 250,2021,3,2021-03,1177
BK023,BR06,Suzuki V-Strom 250,2021,4,2021-04,395
BK023,BR06,Suzuki V-Strom 250,2021,5,2021-05,440
BK023,BR06,Suzuki V-Strom 250,2021,6,2021-06,1334
BK023,BR06,Suzuki V-Strom 250,2021,7,2021-07,1271
BK023,BR06,Suzuki V-Strom 250,2021,8,2021-08,1228
BK023,BR06,Suzuki V-Strom 250,2021,9,2021-09,1733
BK023,BR06,Suzuki V-Strom 250,2021,10,2021-10,1751
BK023,BR06,Suzuki V-Strom 250,2021,11,2021-11,1638
BK023,BR06,Suzuki V-Strom 250,2021,12,2021-12,1175
BK023,BR06,Suzuki V-Strom 250,2022,1,2022-01,1361
BK023,BR06,Suzuki V-Strom 250,2022,2,2022-02,1427
BK023,BR06,Suzuki V-Strom 250,2022,3,2022-03,1296
BK023,BR06,Suzuki V-Strom 250,2022,4,2022-04,1412
BK023,BR06,Suzuki V-Strom 250,2022,5,2022-05,1398
BK023,BR06,Suzuki V-Strom 250,2022,6,2022-06,1440
BK023,BR06,Suzuki V-Strom 250,2022,7,2022-07,1408
BK023,BR06,Suzuki V-Strom 250,2022,8,2022-08,1331
BK023,BR06,Suzuki V-Strom 250,2022,9,2022-09,1854
BK023,BR06,Suzuki V-Strom 250,2022,10,2022-10,1736
BK023,BR06,Suzuki V-Strom 250,2022,11,2022-11,1747
BK023,BR06,Suzuki V-Strom 250,2022,12,2022-12,1334
BK023,BR06,Suzuki V-Strom 250,2023,1,2023-01,1417
BK023,BR06,Suzuki V-Strom 250,2023,2,2023-02,1385
